Average.Position.X.136:                  17.09
Average.Position.Y.136:                  -25.94
Average.Position.Z.136:                  31.45
Average.Position.X.137:                  25.2
Average.Position.Y.137:                  -24.08
Average.Position.Z.137:                  31.46
Average.Position.X.138:                  25.31
Average.Position.Y.138:                  -17.08
Average.Position.Z.138:                  31.8
Average.Position.X.139:                  29.07
Average.Position.Y.139:                  -10.23
Average.Position.Z.139:                  31.67
Average.Position.X.140:                  31.25
Average.Position.Y.140:                  -3.34
Average.Position.Z.140:                  31.48
Average.Position.X.141:                  31.19
Average.Position.Y.141:                  3.46
Average.Position.Z.141:                  31.57
Average.Position.X.142:                  29.64
Average.Position.Y.142:                  10.37
Average.Position.Z.142:                  31.41
Average.Position.X.143:                  26.2
Average.Position.Y.143:                  16.98
Average.Position.Z.143:                  31.44
Average.Position.X.144:                  26.11
Average.Position.Y.144:                  23.99
Average.Position.Z.144:                  31.5
Average.Position.X.145:                  17.12
Average.Position.Y.145:                  25.61
Average.Position.Z.145:                  31.56
Average.Position.X.146:                  10.37
Average.Position.Y.146:                  29.61
Average.Position.Z.146:                  31.62
Average.Position.X.147:                  3.44
Average.Position.Y.147:                  31.24
Average.Position.Z.147:                  31.41
Average.Position.X.148:                  -3.51
Average.Position.Y.148:                  31.21
Average.Position.Z.148:                  31.58
Average.Position.X.149:                  -10.39
Average.Position.Y.149:                  29.37
Average.Position.Z.149:                  31.55
Average.Position.X.150:                  -17.18
Average.Position.Y.150:                  26.2
Average.Position.Z.150:                  31.44
Average.Position.X.151:                  -26.56
Average.Position.Y.151:                  24.04
Average.Position.Z.151:                  31.68
Average.Position.X.152:                  -26.19
Average.Position.Y.152:                  17.14
Average.Position.Z.152:                  31.62
Average.Position.X.153:                  -29.63
Average.Position.Y.153:                  10.31
Average.Position.Z.153:                  31.47
Average.Position.X.154:                  -31
Average.Position.Y.154:                  3.42
Average.Position.Z.154:                  31.47
Average.Position.X.155:                  -31.01
Average.Position.Y.155:                  -3.36
Average.Position.Z.155:                  31.41
Average.Position.X.156:                  -29.44
Average.Position.Y.156:                  -10.18
Average.Position.Z.156:                  31.48
Average.Position.X.157:                  -26.06
Average.Position.Y.157:                  -17.18
Average.Position.Z.157:                  31.56
Average.Position.X.158:                  -26.19
Average.Position.Y.158:                  -24.05
Average.Position.Z.158:                  31.56
Average.Position.X.159:                  -17.09
Average.Position.Y.159:                  -26.1
Average.Position.Z.159:                  31.52
Average.Position.X.160:                  -10.32
Average.Position.Y.160:                  -29.34
Average.Position.Z.160:                  31.44
Average.Position.X.161:                  -3.42
Average.Position.Y.161:                  -31.26
Average.Position.Z.161:                  31.45
Average.Position.X.162:                  18.97
Average.Position.Y.162:                  -25.97
Average.Position.Z.162:                  42.05
Average.Position.X.163:                  25.84
Average.Position.Y.163:                  -18.66
Average.Position.Z.163:                  42.01
Average.Position.X.164:                  25.75
Average.Position.Y.164:                  19.01
Average.Position.Z.164:                  41.87
Average.Position.X.165:                  19.19
Average.Position.Y.165:                  25.9
Average.Position.Z.165:                  41.98
Average.Position.X.166:                  -19.02
Average.Position.Y.166:                  25.63
Average.Position.Z.166:                  42.19
Average.Position.X.167:                  -25.81
Average.Position.Y.167:                  19.25
Average.Position.Z.167:                  42.01
Average.Position.X.168:                  -25.91
Average.Position.Y.168:                  -18.98
Average.Position.Z.168:                  41.85
Average.Position.X.169:                  -19.13
Average.Position.Y.169:                  -26.06
Average.Position.Z.169:                  41.92
Average.Position.X.170:                  4.55
Average.Position.Y.170:                  -27.04
Average.Position.Z.170:                  42.01
Average.Position.X.171:                  12.18
Average.Position.Y.171:                  -26.02
Average.Position.Z.171:                  41.71
Average.Position.X.172:                  19.17
Average.Position.Y.172:                  -19.23
Average.Position.Z.172:                  41.05
Average.Position.X.173:                  26.08
Average.Position.Y.173:                  -12.17
Average.Position.Z.173:                  40.99
Average.Position.X.174:                  27.16
Average.Position.Y.174:                  -4.26
Average.Position.Z.174:                  42.18
Average.Position.X.175:                  27.04
Average.Position.Y.175:                  4.53
Average.Position.Z.175:                  42.39
Average.Position.X.176:                  26.08
Average.Position.Y.176:                  12.23
Average.Position.Z.176:                  41.65
Average.Position.X.177:                  18.97
Average.Position.Y.177:                  18.95
Average.Position.Z.177:                  41.07
Average.Position.X.178:                  12.29
Average.Position.Y.178:                  26.1
Average.Position.Z.178:                  41.51
Average.Position.X.179:                  4.34
Average.Position.Y.179:                  26.96
Average.Position.Z.179:                  42.07
Average.Position.X.180:                  -4.38
Average.Position.Y.180:                  27.14
Average.Position.Z.180:                  42.4
Average.Position.X.181:                  -12.2
Average.Position.Y.181:                  25.95
Average.Position.Z.181:                  41.24
Average.Position.X.182:                  -18.97
Average.Position.Y.182:                  19.09
Average.Position.Z.182:                  41.18
Average.Position.X.183:                  -25.94
Average.Position.Y.183:                  12.1
Average.Position.Z.183:                  41.29
Average.Position.X.184:                  -27.16
Average.Position.Y.184:                  4.31
Average.Position.Z.184:                  42.27
Average.Position.X.185:                  -27.12
Average.Position.Y.185:                  -4.37
Average.Position.Z.185:                  42.3
Average.Position.X.186:                  -25.95
Average.Position.Y.186:                  -12.32
Average.Position.Z.186:                  41.38
Average.Position.X.187:                  -19.01
Average.Position.Y.187:                  -19.2
Average.Position.Z.187:                  41.12
Average.Position.X.188:                  -12.17
Average.Position.Y.188:                  -26.05
Average.Position.Z.188:                  41.64
Average.Position.X.189:                  -4.37
Average.Position.Y.189:                  -27.03
Average.Position.Z.189:                  42.44
Average.Position.X.190:                  4.39
Average.Position.Y.190:                  -21.92
Average.Position.Z.190:                  41.97
Average.Position.X.191:                  12.11
Average.Position.Y.191:                  -18.91
Average.Position.Z.191:                  41.26
Average.Position.X.192:                  18.99
Average.Position.Y.192:                  -12.17
Average.Position.Z.192:                  41.33
Average.Position.X.193:                  21.83
Average.Position.Y.193:                  -4.45
Average.Position.Z.193:                  42.16
Average.Position.X.194:                  21.83
Average.Position.Y.194:                  4.47
Average.Position.Z.194:                  41.78
Average.Position.X.195:                  19.05
Average.Position.Y.195:                  12.14
Average.Position.Z.195:                  41.21
Average.Position.X.196:                  12.2
Average.Position.Y.196:                  18.96
Average.Position.Z.196:                  41.26
Average.Position.X.197:                  4.34
Average.Position.Y.197:                  21.76
Average.Position.Z.197:                  41.91
Average.Position.X.198:                  -4.33
Average.Position.Y.198:                  21.82
Average.Position.Z.198:                  42
Average.Position.X.199:                  -12.22
Average.Position.Y.199:                  18.97
Average.Position.Z.199:                  41.07
Average.Position.X.200:                  -19.16
Average.Position.Y.200:                  12.09
Average.Position.Z.200:                  41.18
Average.Position.X.201:                  -21.84
Average.Position.Y.201:                  4.42
Average.Position.Z.201:                  42.1
Average.Position.X.202:                  -21.9
Average.Position.Y.202:                  -4.32
Average.Position.Z.202:                  42.18
Average.Position.X.203:                  -19.02
Average.Position.Y.203:                  -12.18
Average.Position.Z.203:                  41.28
